road_type,intersection_degree,distance_to_major_road
primary,3,8.871803035293812
primary,3,2.189413829006796
tertiary,4,12.599570958061644
tertiary,3,136.3272390691548
trunk,1,0.5182430747005685
residential,3,6.303799865945867
residential,3,8.47906441511549
trunk,3,1.1692636426372391
secondary,3,5.333402196807957
primary,3,1.779082173664224
tertiary,4,19.166521260183796
tertiary,2,71.26419732409514
motorway,3,1.6439441353394129
secondary,3,0.400257247716907
residential,3,32.95506409517525
primary,3,0.49563011978216814
motorway,3,2.580316563414133
trunk,3,6.549148854644049
residential,1,14.602408216659777
secondary_link,4,3.070480434102604
motorway,1,6.942558494438342
trunk,3,21.595397195908212
tertiary,3,175.24931001309514
residential,3,8.95741137556225
primary,3,1.101235459950372
primary,3,0.7182273709517806
trunk,3,4.560989803053811
tertiary,3,25.590734538530203
residential,3,37.71595489143899
residential,3,34.51302238793627
primary,3,0.3180424278592171
trunk,3,9.274353288613693
tertiary,3,19.206974334029592
tertiary,3,32.81069636735338
motorway,3,1.8197097586863795
trunk,3,3.83506315971131
secondary,3,2.827069895690206
trunk,3,32.91483485266793
primary,3,5.193621766846383
residential,3,41.80929643985269
trunk,3,3.676227229172844
tertiary,4,3.0269285384949205
unclassified,1,12.492784168192465
trunk,3,13.06550901699458
trunk,3,2.3907224789171906
motorway,3,1.17364935439336
living_street,3,25.27936664493047
living_street,4,10.79389878382329
trunk,3,3.8353465723090343
trunk,3,5.592287878495339
residential,3,14.04440403915619
trunk,3,0.5919222035495413
tertiary,4,29.08151453950528
tertiary,3,138.6518363518324
secondary_link,3,3.7054163270683893
secondary,4,1.9194270435261345
secondary,4,4.36398393149554
primary,1,3.5317618498486416
residential,3,528.8010146746609
residential,3,529.2826543938
residential,3,60.83906034576602
trunk,3,3.683379298361021
primary,3,21.049261221410163
trunk,3,0.020498691306512645
tertiary,4,8.118436730910117
tertiary,3,55.3018927239766
primary,3,2.274747416814751
trunk,3,1.1529552725261194
trunk,3,2.3905532443306545
primary,4,11.798842038995371
primary,4,10.022979885959339
primary,3,22.676858549765146
trunk_link,3,4.392666245170703
trunk,3,4.489280728374261
primary,3,1.115516460422127
tertiary,3,28.135673955209338
residential,3,13.549760672214695
trunk_link,3,2.132585779856152
residential,3,48.282725097660204
trunk,4,5.125645509030791
trunk,3,3.9889297958839602
primary,3,0.24449432954047307
secondary,3,4.727947053060253
primary,3,0.5866743339525754
primary,4,1.7620768656911505
trunk,3,5.031060416174481
secondary,4,5.204850143942749
primary,1,6.542049951607959
primary,3,7.018006362295734
primary,3,0.4360228069085192
secondary,3,16.141807565253693
primary,3,34.10143342510686
secondary,4,3.2341104103624168
trunk,4,3.749207255942364
primary,4,0.7034418682532548
primary,3,14.6140422220813
secondary,4,3.1027949909275696
tertiary,3,19.584805705389897
trunk,3,2.180579329011195
secondary,4,2.8496337099454125
primary,4,0.7665307359908737
primary,3,0.252528756907779
primary,3,11.817202795297558
tertiary_link,3,60.56771741189161
primary,3,0.7149089087188522
trunk_link,3,0.7854457480937418
tertiary,4,5.864674226231978
trunk,3,8.444952346794793
tertiary,4,23.4289021313394
tertiary,3,16.1656697918762
trunk,3,1.7293182446179973
residential,3,14.183232292053047
tertiary,3,51.74459513142228
tertiary,3,16.890099876065268
primary,3,0.12830377613284322
residential,3,23.467587481532405
tertiary,3,19.393676117988644
secondary,3,6.06525819199614
tertiary,3,18.26238216412727
trunk,3,12.55363461037294
secondary,4,4.034841721104824
secondary,4,6.746064891039989
secondary,3,5.991698062265405
primary,3,1.50704053737703
secondary,4,3.7201632228648718
residential,1,16.55095628955901
trunk,3,3.0226181479030223
primary,1,2.9452287933925168
primary,3,3.170712488300045
tertiary,4,34.70556536603027
residential,1,82.17191035096846
residential,1,78.49803309819119
secondary,3,6.983833886837822
tertiary,3,15.528097603313093
tertiary,3,148.16005353787932
trunk,4,1.1231790882605328
residential,1,280.7572454924297
tertiary,3,19.468935970529504
secondary,4,2.4488988080982876
secondary,3,7.0851461764818575
trunk,3,56.897075594467836
motorway,3,3.1530745741980146
primary,3,12.642829430854437
residential,3,12.47920541525806
primary,4,36.094059772005686
primary,4,20.202278910140294
secondary,3,4.346405882907523
primary,3,12.890266499626579
trunk,3,9.143586699003018
primary,3,8.34288695425825
secondary,3,2.9051114674202645
primary,3,7.43165635450391
tertiary,3,24.677924500765755
primary,3,2.7408130980818304
primary_link,3,2.5492037184799408
tertiary,3,324.0970095482438
secondary,3,2.7264257558329232
tertiary,4,1721.8159944797867
secondary,4,4.661427092963169
primary,3,1.8230119561395284
trunk,3,5.632274977160538
primary,1,6.426315849455456
residential,3,197.403716044565
primary_link,3,4.7299904219568525
primary,4,9.85800918471429
trunk,3,17.336426843339677
secondary,4,0.6548850350384712
residential,3,22.547585759403745
primary,1,17.43509443870727
tertiary,3,19.826760830041795
tertiary,4,23.118342188857092
tertiary,3,22.226920506986712
tertiary,3,14.257791227282121
tertiary,3,9.831519230580106
tertiary,4,9.349639886030351
secondary,3,10.023341472395714
trunk,3,5.384315715445349
tertiary,3,1216.4372064732215
trunk,3,0.4374295392489529
tertiary,4,6.034147639460413
primary,3,1.727999650706883
primary,3,14.341919351546586
primary,3,22.43358582667007
secondary,3,1.709407995183425
primary,3,9.531522761883664
tertiary,3,22.20143898357842
trunk,3,1.9337437725105147
tertiary,3,9.961030794327101
secondary,3,3.8406134758692176
primary,3,9.136136001180635
residential,3,38.52012595008792
secondary,1,0.45943358125357825
secondary,4,2.295812567252439
primary,3,0.17768812954233182
primary,3,2.6129295665508807
primary,3,8.65045767143357
trunk,3,17.822566873188478
primary,3,17.286258333813983
primary_link,3,0.9523262415402446
primary_link,3,2.8464493807853213
residential,3,47.57779763561729
primary,3,2.1910849323473984
tertiary,3,11.295501019079378
trunk,3,4.155401552208532
motorway,3,2.0380556529142653
residential,3,29.875471842045677
primary,3,23.93249035737255
tertiary,4,10.623480466732705
tertiary,3,7.928671732029815
tertiary,3,20.721953042772864
trunk,3,1.0924706120254128
residential,4,13.137453590814722
trunk,4,1.698581290093948
tertiary,3,54.62343147680189
tertiary,3,6.8813575439852
tertiary,3,11.351527739559161
residential,3,11.103517441060694
secondary,4,1.7412872132361277
primary,3,0.07169953739695521
primary,3,5.428041811560081
residential,3,19.077659933954724
tertiary,1,31.78344640490369
primary,4,4.484058651254765
secondary,4,0.1667418736312368
residential,3,46.50044243962012
tertiary,1,357.03273724808236
primary,3,1.173478945367024
tertiary,3,29.59829760257512
living_street,3,13.147180884169833
motorway_link,3,6.714225943135553
secondary,4,5.171587034101071
primary_link,3,0.7870993535246636
trunk,4,0.6020565472784056
primary,3,2.7318637025934147
motorway_link,1,1.4018772107357047
trunk,3,3.4862369422245547
trunk,3,1.038058609918519
trunk,3,1.741174284105706
secondary,4,1.9194270435261345
residential,3,13.733873051746068
primary,3,0.6132953189625563
primary,3,3.3065460371715467
unclassified,3,53.03475851202979
tertiary,3,5.0390607971358365
primary_link,3,3.194176953892265
secondary,4,6.95742222483231
motorway_link,4,1.538735089391612
tertiary,2,17.657742297615084
residential,3,9.248190336604202
residential,4,30.35375915917443
secondary,3,27.152119661064095
secondary,3,40.20091128163741
tertiary,4,18.641214572859624
primary,3,7.688190201879502
primary,3,1.491500566550256
primary,1,1.9001324402087472
primary,3,2.795346026552412
tertiary,3,18.89639918365497
secondary,3,0.6597718824201169
trunk,3,4.4395021543314845
tertiary,4,5.321576821038808
secondary,4,0.5790892533701775
residential,1,81.01356836225582
primary,3,1.686919421046551
tertiary,3,16.865019110391827
secondary,3,7.223213365923617
primary_link,3,4.100230778734176
motorway_link,3,1.3628412692753158
tertiary,4,21.04148924964252
primary,4,2.5777582041726883
tertiary,3,16.84397127803576
tertiary,3,7.649087583715971
trunk,3,0.06057536818002772
trunk,3,42.50635042803164
primary,1,6.629161692606976
primary,3,3.7881253144279747
secondary,4,0.19374155774554278
secondary,3,3.780683420689588
primary,3,5.835790287452147
primary,3,19.11091833400681
residential,1,205.79179092819635
trunk_link,3,26.2705593816217
secondary,3,1.7345606605468387
tertiary,5,298.4830820015956
primary,3,2.276277216336476
unclassified,4,27.932734856447883
primary,3,2.363763560500945
trunk,3,0.24374948441874308
primary,3,12.432125431328725
residential,4,91.73738863695
primary,3,2.1641847096997577
primary,4,0.3518743735595981
secondary,4,0.1885402218444329
secondary,4,1.0788936494227641
motorway_link,3,0.04640680794668709
trunk,4,6.75977416378307
trunk,3,0.03406512122813092
secondary,4,13.32898099679513
tertiary,3,16.274832277472214
primary,3,3.733835530879162
trunk,3,1.4411689926976583
trunk,3,6.657090447195311
tertiary,4,2.1839863432615276
secondary,3,9.084621996575313
tertiary,3,6.778635694688203
tertiary,4,3.296790008811907
primary,3,2.616249245116323
motorway,3,6.57241022607735
secondary,3,20.065953279099023
tertiary,4,2.9299084632053307
secondary,3,1.1068281351367373
secondary,3,4.009145628641988
tertiary,3,9.396175928293827
trunk,3,6.320016326052682
secondary,4,1.9194270435261345
secondary,3,4.24620851067796
tertiary,3,12.842902661850749
secondary,3,10.436642254114634
primary,4,0.5635275246857487
primary,3,12.836547393778257
secondary,3,0.5307469959376835
secondary,3,12.034471840502352
secondary,4,4.319117339840081
trunk,3,2.5255748321282923
trunk,3,14.035763236955603
trunk,3,7.158302567122429
residential,3,14.714357690978872
residential,3,2.947143871981498
living_street,1,136.9556799813543
trunk,3,5.005223178012867
residential,3,443.31747513109576
primary,4,11.940682080132975
tertiary_link,3,2.998595155825565
primary,3,9.794873338872172
primary,3,19.51118496848462
trunk,3,8.147469596236974
secondary,3,1.4744685547622147
primary,3,0.8979516928061713
secondary,3,9.559316180678927
tertiary,3,56.09896036320548
primary,3,16.718714476920496
primary,3,3.033654395241907
primary,3,5.420160043596703
primary,3,0.7978712116843867
trunk,3,16.38116826854049
primary,4,4.365932587703665
trunk,3,1.8558463516302113
secondary,3,5.915052058852627
residential,3,7.478411322470285
trunk,3,12.779315081460922
tertiary,3,25.666780160035152
trunk,3,3.9653803555812637
tertiary,3,9.522050203950254
primary,3,1.0558451658936512
trunk,3,9.65246465080014
trunk,3,3.3444274989873826
tertiary,4,7.782512651710945
primary,3,6.153380141668203
primary,4,10.796921149002754
primary,3,5.447847063745646
primary,4,2.5239319447540645
secondary,3,11.067827133644208
trunk,3,1.6169686788955637
trunk,3,2.5925745718216726
primary,1,1.3755264758571455
tertiary,3,7.320145487374202
trunk_link,4,2.275662372742476
tertiary,3,10.683346216603045
trunk,3,8.871265866111088
primary,1,7.245404976259485
tertiary,4,2.51910161155363
primary,3,10.757437567100038
tertiary,3,17.80811139017229
trunk,1,0.5017699139029896
primary,4,24.45745260352957
tertiary,3,23.2694585495077
primary,3,0.48275014616155565
motorway,1,2.6955850846698004
trunk,3,1.2282256248756953
trunk,3,10.42106804192442
tertiary,3,17.900598756717525
residential,3,3.4026705600645673
secondary,4,4.375327564444249
tertiary,3,23.873423280167607
tertiary,4,7.329208694127511
residential,3,22.887369023977403
secondary,3,1.9981106700605298
primary,3,5.081717465272528
primary,3,0.3398483558453151
residential,3,63.47548014792108
secondary,1,133.66009743511904
residential,3,57.02868248317544
residential,3,30.332066847377806
tertiary,4,53.47860099417628
trunk_link,3,2.3309604535556607
tertiary,3,15.096699938264965
primary,4,1.4924504443726923
trunk,3,2.6859798094041523
secondary,3,4.198049216595789
secondary,4,28.780730757831673
primary,3,16.837410386924823
primary,3,1.8027783146717449
unclassified,3,24.111721677553135
primary_link,3,6.0885883130279215
primary,3,0.09833639533705266
primary,3,4.062687238625581
trunk,3,0.556415227150547
primary_link,3,21.29104489294653
primary,1,2.7269239385611477
primary,4,14.99449700874786
trunk,4,3.148355949068128
primary,3,1.401944525808443
motorway_link,3,9.370902570761853
residential,1,42.44407874164995
secondary,4,4.5596437210472835
trunk,3,4.858202515110336
tertiary,3,17.758300827150666
trunk,3,38.046724098652255
primary,3,0.24580783048098212
primary,3,3.498216137937397
primary,4,1.4282730501237149
primary_link,3,7.359231752420276
secondary,5,5.536558035276835
trunk,3,0.27424688581008605
primary,3,8.685188971020535
primary,3,2.7184163170324918
trunk,1,2.286967919290867
residential,3,90.13952695802037
primary,3,3.708979762186269
residential,3,9.943705384741971
secondary,3,9.539737099305443
trunk,4,6.1380874387935735
trunk,3,21.811554954021226
trunk,3,1.6630631903038235
primary,3,4.744802297176812
secondary,3,5.077921425310466
primary,3,7.255696584625243
primary,3,7.983651297121387
primary,3,1.7097261540008983
tertiary,3,15.128541243034492
trunk,3,34.170468888805445
trunk,3,3.526893490774881
secondary,3,2.5735917397932115
trunk,3,3.0895115627424325
secondary,3,6.804402980036134
secondary,3,4.036268903512728
secondary,4,16.53133738824929
primary,3,0.4475726118696077
primary,3,9.868928406433614
primary,3,13.608333539752856
living_street,4,13.424987658793787
residential,3,50.040150140260295
primary,3,3.7169731890550017
primary_link,3,28.935568283635476
secondary,3,2.090817267202468
primary,3,4.579522859613252
primary,4,0.9222360287196496
secondary,3,8.354681662210325
primary,3,3.914033655074268
primary,3,0.951413669415127
primary,3,0.17235832158012673
residential,3,14.460128283337383
primary,3,27.10645537613807
trunk,4,2.3424449880498766
primary,4,0.2809112219507417
residential,3,79.74401678662598
residential,3,18.246599774594625
primary,3,5.72640733895868
trunk,3,3.1822909780338775
tertiary,3,691.3839622496942
secondary,1,1.624642188710232
primary,3,1.807354319190943
primary,3,0.10631039890781457
residential,3,89.14095462166252
residential,3,525.9100129434074
secondary,3,3.164266514259346
primary,4,3.1222677755642123
residential,3,71.53919854470576
primary,3,3.8002562910014315
residential,3,71.53919854470576
residential,3,71.53919854470576
residential,3,713.6513294089827
primary,3,2.5407476708089884
primary,4,2.604155325747023
tertiary,1,41.13847515003947
trunk,3,12.487039081513311
tertiary,1,38.96438725784969
primary,3,21.246806289923686
primary,3,2.500754618572307
trunk,3,46.31007580705018
residential,3,16.075893188650568
trunk,3,7.792164192215076
tertiary,3,24.48341479513451
trunk,3,3.9504985800789174
primary,3,1.832140923161661
primary,4,8.903555730215647
trunk,3,3.339229253404788
trunk,3,4.684773676973871
tertiary,3,338.8897390023391
secondary,3,2.6384407167674753
secondary,3,1.7708833459517372
trunk,3,0.26999515322435874
primary,4,7.866816471242474
primary,4,2.0856382211442477
primary,3,1.6280562797544385
residential,3,5.282544122821286
tertiary,4,6.645831597031759
trunk,3,5.394884366414957
secondary,3,2.113528969728508
secondary,5,1.4945203633067106
trunk,1,2.5408414209000494
tertiary,3,6.438684111347722
secondary,3,2.81964475395999
secondary,3,18.042161394176155
secondary,3,0.2526053101540465
secondary,4,9.782054729474325
trunk,3,3.532949261757771
trunk,3,10.857511906747428
secondary,3,7.565026211552395
tertiary,3,13.738575575119413
tertiary,3,39.33440857336556
secondary,3,10.724827598905545
primary,3,28.15625983977574
tertiary,4,10.530368002183806
primary,3,0.5836236445972821
primary,3,52.725297176522815
primary,3,2.3684070456504798
primary,4,16.159240698191216
primary,4,3.518132419929418
primary,4,9.019614228212502
secondary,4,8.3676186291933
primary,1,1.9321805486976906
secondary,4,0.22283895175510268
primary,3,65.74361513931171
trunk,3,20.333428754794575
trunk,3,19.185243936370796
primary,4,11.29656365064313
trunk,3,10.341612506203312
secondary,3,26.417490422249553
trunk,3,4.564566728421442
tertiary,3,39.36485019027683
tertiary,3,9.50520623393218
trunk,3,8.130771020319838
primary,3,11.088670277333733
trunk,3,4.290311322391417
primary,3,3.5867791829090097
primary,1,6.092520036509215
